address,group,name,fields_address,fields_count,fields
0x18012A8B0,default,PDFToolBarRestrictAccess,0x18012A870,1,filter:bool
0x1801B01A0,default,PDFToolsTemplatesPrint,0x1801B0188,1,filter:bool
0x1801A97A0,default,PDFToWordEntry,0x1801A9760,1,filter:bool
0x1801C6950,default,PdftowordPlugin,0x1801C68C8,2,commandid:string;version:string
0x18014BC00,default,PdfToWordV4,0x18014BBE8,1,support:bool
0x1801B3DB0,default,PDFTPClipPage,0x1801B3D98,1,filter:bool
0x180125000,default,PdfTpQuickAssistant,0x180124FD0,1,filter:bool
0x1801CDD90,default,PDFTpSignListEntrace,0x1801CDD78,1,filter:bool
0x1801A4920,default,PDFTPSplitPage,0x1801A48E0,1,filter:bool
0x180125EA0,default,PdfTransformFailedURLredirect,0x180125E60,1,support:bool
0x1801B9360,default,PDFTranslation,0x1801B9348,1,support:bool
0x18014F060,default,PdfTranslationCommand,0x18014F028,1,support:bool
0x180186A40,default,PDFTSSManage,0x180186A28,1,filter:bool
0x180136050,default,PdfUninstallNewFeatureUrl,0x180135FE8,1,url:string
0x18014A6F0,default,PDFUpdateCatalog,0x18014A660,1,filter:bool
0x1801BB8B0,default,PDFUpdateOnline,0x1801BB868,1,filter:bool
0x18012B410,default,PdfUpdaterPro,0x18012B3A0,1,support:bool
0x18017C460,default,PDFUseLocalAddons,0x18017C428,1,support:bool
0x1801364B0,default,PDFUseLocalLoginView,0x180136450,1,support:bool
0x1801C8900,default,PDFUseSpecialInfo,0x1801C88A8,1,support:bool
0x180160D98,default,PDFUseWpsPdfUpdate,0x180160D80,1,support:bool
0x180197A10,default,PdfViewNoneMenuImgPdf,0x1801979B8,1,filter:bool
0x18013C0D0,default,PdfViewNoneMenuTableRec,0x18013C0A0,1,filter:bool
0x180156D10,default,PdfViewportNoneAppBatchprintRightmenu,0x180156CD8,1,filter:bool
0x1801B3468,default,PdfViewportNoneAppKextractpageViewRb,0x1801B3450,1,filter:bool
0x18013BB10,default,PdfViewportNoneAppKpdf2wordv2RightmenuPdf2imgpdf,0x18013B618,1,filter:bool
0x1801CA480,default,PdfViewPortNoneExtractImage,0x1801CA430,1,filter:bool
0x180157250,default,PdfViewportNoneKpdfwebtranslateMenuCmd,0x180157210,1,filter:bool
0x1801999F0,default,PdfViewportNoneSeparator,0x1801999D8,1,filter:bool
0x180146450,default,PdfWaterMarkDlg,0x1801463D0,2,adjustBtnThemeClass:bool;adjustRadioBtnFontSize:bool
0x1801376E0,default,PdfWaterMarkGalleryEntry,0x1801376C8,1,filter:bool
0x180155E50,default,PdfWebPackStartIpcServer,0x180155E00,1,support:bool
0x180197BF8,default,PDFWebWidgetByBrowser,0x180197BE0,1,support:bool
0x180156918,default,PDFWinAppextPhotoPlugin,0x180156900,1,support:bool
0x18013E9E0,default,PdfWorkSpace,0x18013E990,1,filter:bool
0x180185320,default,PDFWpsCopilotEntryHelpRead,0x1801852A8,1,filter:bool
0x1801945B0,default,PdfWpsLiveHelper,0x180194580,1,support:bool
0x1801A6B00,default,PdfWpsLiveIsWpsExist,0x1801A6AB0,1,support:bool
0x180181210,default,PdfWpsLiveOffice6Path,0x1801811D0,1,support:bool
0x18019F8C0,default,PdfWpsLiveSaveAsCloud,0x18019F8A8,1,support:bool
0x18013A540,default,PdfWPSShellExtCheck,0x18013A500,1,support:bool
0x1801258D0,default,PersistUpdatesToHKLM,0x180125878,1,support:bool
0x18012DF60,default,PersonalAboutDlg,0x18012DF20,1,support:bool
0x18018AFF0,default,PersonalAccountFileListEntry,0x18018AFA8,1,support:bool
0x180197730,default,PersonalCenter,0x1801976E0,1,url:string
0x1801CAFA0,default,PersonalCenterHide,0x1801CAF48,1,support:bool
0x1801A3B20,default,PersonalKProofreadEnglishMode,0x1801A3B08,1,filter:bool
0x1801BE950,default,PhoneticSymbolEx,0x1801BE910,1,filter:bool
0x1801CD9F0,default,Photo2PDFCheckEditPrivilege,0x1801CD9B0,1,support:bool
0x180196070,default,Photo2PdfPlugin,0x180196020,1,version:string
0x1801B3808,default,Photo2PdfV2TitleBarMenu,0x1801B37F0,1,support:bool
0x180145C20,default,Photo2PdfV2WindowTitleFlags,0x180145BB0,1,support:bool
0x180154C70,default,PhotoEditAppPopupEdit,0x180154C18,1,filter:bool
0x1801734B8,default,PhotoEditDomestic,0x1801734A0,1,filter:bool
0x1801C8798,default,PhotoEditRightMenuOcrExtractPage,0x1801C8780,1,filter:bool
0x18012F0C0,default,PhotoKitBridgeAutoLoadEntry,0x18012F068,1,filter:bool
0x180122DA0,default,PhotoNewRibbonLayout,0x180122D48,1,filter:bool
0x180183A80,default,PhotoPrintApp,0x180183A28,1,filter:bool
0x18012E648,default,PictureBatchCustomAttribute,0x18012E630,1,support:bool
0x1801694B8,default,PictureBatchProcess,0x1801694A0,1,filter:bool
0x18012DA90,default,PictureBatchTool,0x18012DA50,1,filter:bool
0x180146100,default,PictureCollage,0x1801460C8,1,filter:bool
0x1801A45D0,default,PictureCompressRightMenu,0x1801A4598,1,filter:bool
0x1801B99F0,default,PictureConvertExcel,0x1801B99D8,1,filter:bool
0x1801B6B78,default,PictureConverttPpt,0x1801B6B60,1,filter:bool
0x18016B870,default,PictureConvertWord,0x18016B780,1,filter:bool
0x1801AEFE0,default,PictureCropQuickBar,0x1801AEF88,1,filter:bool
0x180166530,default,PictureExtractPureText,0x1801664F8,1,filter:bool
0x1801AFA18,default,PictureFileAssociation,0x1801AFA00,1,value:string
0x180161A40,default,PictureMenuSeparatorCustom,0x1801619C8,1,filter:bool
0x1801A0A98,default,PictureOCRTool,0x1801A0A80,1,filter:bool
0x1801B59D0,default,PictureOCRToolMenu,0x1801B5978,1,filter:bool
0x1801B2128,default,PictureOCRToolVml,0x1801B2110,1,filter:bool
0x1801B8A30,default,PictureRotateQuickbar,0x1801B8A18,1,filter:bool
0x180136A00,default,PictureToolInsertPictureFromScan,0x1801369A8,1,filter:bool
0x1801C7A50,default,PictureToSmartDiagram,0x1801C79E0,1,filter:bool
0x1801CEA48,default,PipeNumber,0x1801CEA30,1,value:string
0x18012E300,default,PipeNumberMain,0x18012E2E0,1,value:string
0x1801CF620,default,PivotTableClassicLayoutWithTabularForm,0x1801CF5E8,1,support:bool
0x180164328,default,PkgPlgNotInPluginList,0x180164310,1,support:bool
0x180157C90,default,PlacedDir,0x180157C38,1,value:string
0x180143210,default,PlaceholderAiGeneratePicture,0x180143198,1,filter:bool
0x18016C420,default,PlainTextOem,0x18016C3E0,1,support:bool
0x180136CF0,default,PlainWatermarkInfo,0x180136CD8,1,support:bool
0x180136560,default,PlgAuthCheckAuthorization,0x180136520,1,support:bool
0x1801B04B0,default,PluginAuthTypeSwitch,0x1801B0480,1,support:bool
0x1801B3150,default,PluginBaseLanguage,0x1801B3110,1,lang:string
0x1801CAAB0,default,PluginDownLoadAccurateInfoCollect,0x1801CAA60,1,support:bool
0x1801AA2B0,default,PluginDownloadUseDirectGet,0x1801AA298,1,support:bool
0x180121C30,default,PluginEmbedAuth,0x180121C00,2,enable:bool;support:bool
0x18015C068,default,PluginFlowControlParam,0x18015C050,1,identity:string
0x1801AACD0,default,PluginMgrServer,0x1801AAC48,1,url:string
0x180143DA0,default,PluginPlatformProductName,0x180143D48,1,value:string
0x180165558,default,PluginPlgxMode,0x180165510,2,AppsBlockPluginMgr:string;support:bool
0x1801992A0,default,PluginsBlackList,0x180199270,1,support:bool
0x1801C7000,default,PlusPrivacyPolicy,0x1801C6FC8,1,support:bool
0x1801B3200,default,PNOption,0x1801B31C0,1,value:string
0x1801BABA0,default,PopMessageBoxBeforeInstallDataRecover,0x1801BAB88,1,support:bool
0x180171430,default,PopPay14Days,0x1801713E0,1,value:string
0x180164CD0,default,PopPay60Days,0x180164C98,1,value:string
0x18019D828,default,PopPayAutoClose,0x18019D810,1,value:string
0x180187E50,default,PopPerStartup,0x180187E00,1,value:string
0x180191D48,default,PopupMenuMoreVIPFunctionsForPicture,0x180191D30,1,filter:bool
0x18013B450,default,PopupWebChartQuickHelpBar,0x18013B3F8,1,filter:bool
0x180140F50,default,PowerPntFileAssociation,0x180140F00,1,value:string
0x18013D5B0,default,PowerUserForAutoFindContents,0x18013D540,1,support:bool
0x180191B00,default,PreferenceFinderSettingClick,0x180191AE8,1,support:bool
0x180148400,default,PreferenceFinderSettingEntryControl,0x1801483C8,1,support:bool
0x1801AD890,default,PrefsWidgetKeepCloudService,0x1801AD858,1,support:bool
0x1801802B0,default,PrefsWidgetSiriShortcuts,0x180180280,1,support:bool
0x180156110,default,PremiumServicesTab,0x1801560F8,1,support:bool
0x18015DE90,default,PremiumServicesTabMore,0x18015DE50,1,support:bool
0x180195920,default,PresetSerialNumber,0x1801958E0,1,value:string
0x180177450,default,PreviewFunctionDomesticConvertMenu,0x180177420,1,support:bool
0x1801BBA60,default,PreviewPanePostInfo,0x1801BBA48,1,product_type:string
0x180150858,default,PrintCollegeBootScreenET,0x1801507A8,1,ksourl:string
0x18015D2F0,default,PrintCollegeBootScreenWPP,0x18015D210,1,ksourl:string
0x180182680,default,PrintCollegeBootScreenWPS,0x180182580,1,ksourl:string
0x18017FFC0,default,PrintDrawingObjects,0x18017FF58,1,value:string
0x1801B9060,default,PrinterDialog,0x1801B8FF0,1,support:bool
0x180129D80,default,PrinterTypeBan,0x180129D40,1,type:string
0x1801328F0,default,PrintHelpCenter,0x180132888,1,ksourl:string
0x1801632C0,default,PrintHelpLink,0x1801632A8,1,url:string
0x180176720,default,PrintHiddenText,0x180176708,1,value:string
0x180190010,default,PrintPdfTextBoldContent,0x18018FFD8,1,support:bool
0x18017B5C0,default,PrintProductName,0x18017B590,1,value:string
0x180128DE0,default,PrintTextSynthesizedBoldState,0x180128D88,1,support:bool
0x18013FD90,default,PrintToPDFFileMenu,0x18013FD78,1,filter:bool
0x1801B5490,default,PrintWithCups,0x1801B5478,1,support:bool
0x180149020,default,PrioritySaveAsLocal,0x180148FC8,1,support:bool
0x18018C9D0,default,PrivacyPoliciesAgreements,0x18018C998,1,url:string
0x18014EF70,default,PrivacyPoliciesAgreementsDisplayName,0x18014EF38,1,value:string
0x180136A20,default,PrivacyPoliciesEula,0x1801369C0,1,url:string
0x18014DAE0,default,PrivacyPoliciesEulaDisplayName,0x18014DA70,1,value:string
0x1801C3020,default,PrivacyPoliciesLoginPrivacy,0x1801C3008,1,url:string
0x18014E540,default,PrivacyPoliciesLoginPrivacyDisplayName,0x18014E528,1,value:string
0x180192740,default,PrivacyPoliciesPrivacy,0x180192710,1,url:string
0x180182110,default,PrivacyPoliciesPrivacyDisplayName,0x1801820F8,1,value:string
0x180157838,default,PrivacyPoliciesThirdPartyLegalDisplayName,0x180157820,1,value:string
0x18017D8E0,default,PrivacyPoliciesThirdPartyLegalNotices,0x18017D8C8,1,url:string
0x180180CC8,default,PrivacyPolicy,0x180180C00,3,NeedPrivacyPolicyPopup:bool;ai:string;url:string
0x180123E20,default,PrivacyPolicyPage,0x180123D78,1,url:string
0x18017A420,default,PrivacyPolicyUrl,0x18017A3C8,1,url:string
0x18016EC68,default,PrivacyPolicyWpsLog,0x18016EC50,1,support:bool
0x1801C8748,default,PrivacyProtectionPolicy,0x1801C8680,3,ForceUseLocalLicenseRtf:bool;UseLocalLicenseRtf:bool;url:string
0x1801C9500,default,PrivateCloudDisk,0x1801C94C8,1,support:bool
0x18014DC50,default,PrivateCloudDiskOnStartMenu,0x18014DC38,1,support:bool
0x18017A300,default,PrivateCloudDiskShortcut,0x18017A2C8,1,support:bool
0x18015A3A8,default,PrivateFolderInEnterprise,0x18015A390,1,support:bool
0x1801C2C40,default,PrivateNetworkRequests,0x1801C2BD0,1,support:bool
0x18017CBF0,default,PrivateNetWorkUpgradeServer,0x18017CBD8,1,support:bool
0x180184DA0,default,PrivilegeAuthDefaultDomain,0x180184D28,1,url:string
0x180132F20,default,PrivilegeCfgFile,0x180132EB0,1,value:string
0x1801CA070,default,PrivilegeForWpsProfessionalMode,0x1801CA038,1,support:bool
0x1801BEC70,default,ProAuxRegInstall,0x1801BEC20,1,support:bool
0x180133760,default,ProBuySerialNumber,0x180133700,1,urlParam:string
0x1801892B8,default,ProBuySerialNumberUrl,0x1801892A0,1,value:string
0x180163660,default,ProcessLaunchCheck,0x180163628,1,support:bool
0x18015EA30,default,ProcessOnCfgs,0x18015EA18,1,url:string
0x1801311B0,default,ProcessOnEntry,0x180131178,1,filter:bool
0x1801A8750,default,ProcessRunElevated,0x1801A86F0,1,RunAs:string
0x18019ECA8,default,ProcSyncYunPanRegistry,0x18019EC90,1,support:bool
0x180139450,default,ProductCenterUrl,0x1801393C8,1,ksourl:string
0x18018BD28,default,ProductFullName,0x18018BD10,1,value:string
0x18016E420,default,productID,0x18016E408,1,value:string
0x180180360,default,ProductId,0x180180330,1,value:string
0x1801B7030,default,ProductIdentifier,0x1801B6FF0,1,value:string
0x1801CC660,default,ProductIdentifierCollect,0x1801CC608,1,support:bool
0x18014BE30,default,ProductManagementCenterEntry,0x18014BD10,3,args_default:string;args_userMode:string;filter:bool
0x180138D90,default,ProductSubVersionName,0x180138D38,1,subVersionName:string
0x180156740,default,ProductVersion,0x180156728,1,value:string
0x1801348A8,default,ProductVersionName,0x180134880,1,VersionName:string
0x180138560,default,ProductYear,0x180138548,1,value:string
0x1801CDBA0,default,ProfessionalModeFreeLimited,0x1801CDB88,1,support:bool
0x1801679F0,default,ProFetchCompanyInfo,0x1801679A0,1,support:bool
0x180133AE0,default,PromeAboutDlgAppNameLoadFromCfg,0x180133AA0,1,support:bool
0x1801438E0,default,PromeAccountCenter,0x1801438A8,1,filter:bool
0x180135280,default,PromeAcknowledgements,0x180135250,1,filter:bool
0x1801953E0,default,PromeAppFlowChart,0x1801953A8,1,filter:bool
0x18017E790,default,PromeAppFullTextTranslate,0x18017E738,1,filter:bool
0x18019FEB0,default,PromeAppMindMap,0x18019FE78,1,filter:bool
0x1801B8E28,default,PromeAppScreenRecorder,0x1801B8E10,1,filter:bool
0x18014ECF0,default,PromeBindingPhone,0x18014ECB8,1,filter:bool
0x1801BA980,default,PromeBrowserAddKmettingProtocol,0x1801BA968,1,support:bool
0x1801C1410,default,PromeBrowserLoginBtnAdaptWidth,0x1801C13B8,1,support:bool
0x18014D890,default,PromeChuangKitEntry,0x18014D850,1,filter:bool
0x1801B1F80,default,PromeCustomizedIconMetric,0x1801B1F48,1,support:bool
0x1801C0630,default,PromeDefaultBrowser,0x1801C0618,1,value:int
0x1801A2BF0,default,PromeDefaultUseIndependMode,0x1801A2BD8,1,support:bool
0x1801B2730,default,PromeEduCourse,0x1801B26E8,1,filter:bool
0x1801B9790,default,PromeFAQ,0x1801B9778,1,filter:bool
0x1801A49B0,default,PromeFatTabWidthCustom,0x1801A4978,1,support:bool
0x180191E80,default,PromeFixedUseIndependMode,0x180191E00,1,support:bool
0x1801CFEA0,default,PromeFreeback,0x1801CFE58,1,filter:bool
0x18019EB90,default,PromeGuestnoticeDlgCustom,0x18019EB58,1,support:bool
0x180145060,default,PromeHeaderAvatarCustomizeBackground,0x180145020,1,support:bool
0x1801A55E0,default,PromeHeaderAvatarCustomizeText,0x1801A5570,1,support:bool
0x1801BCEC0,default,PromeHelpAuthInfoFromAccount,0x1801BCE88,1,support:bool
0x180183278,default,PromeHelpDialogSetupEULAPage,0x180183260,1,support:bool
0x18018B010,default,PromeHelpDisplayVersionYear,0x18018AFC0,1,support:bool
0x1801259B8,default,PromeHelpLoginDialog,0x1801259A0,1,support:bool
0x1801B6C00,default,PromeHelpQueryPdfUpdateOnline,0x1801B6BE8,1,support:bool
0x180151958,default,PromeHelpUpdateAuthInfo,0x180151940,1,support:bool
0x18017F3C0,default,PromeHelpWpsBannerXa,0x18017F360,1,support:bool
0x1801733C8,default,PromeLoginUIOpt,0x1801733B0,1,support:bool
0x1801309C0,default,PromeMenuWidget,0x180130980,1,adjustLayout:bool
0x180142910,default,PromeNewDocsSkeleton,0x1801428E0,1,support:bool
0x1801948E0,default,PromeNewTabButtonPro,0x1801948C8,1,support:bool
0x180174390,default,PromeOfficialWebsiteSeparator,0x1801742B8,1,filter:bool
0x1801AE180,default,PromePaperCheckEntry,0x1801AE150,1,filter:bool
0x1801925B0,default,PromePaperFormat,0x180192578,1,filter:bool
0x1801ADBB0,default,PromePluginLoadWidgetCustomize,0x1801ADB98,1,support:bool
0x18018E080,default,PromeShortcutOverseas,0x18018E068,1,support:bool
0x180171A00,default,PromeStyleUse365Splash,0x1801719E8,1,support:bool
0x1801501C0,default,PromeStyleUse365Theme,0x1801501A8,1,support:bool
0x180176780,default,PromeTabBar2024,0x180176750,1,support:bool
0x180193670,default,PromeTabBarBetaBtnSetSize,0x180193658,1,support:bool
0x18012D3A0,default,PromeTabBarCreateNewTab,0x18012D338,1,support:bool
0x180147440,default,PromeTabBarFeedbackBtnSetSize,0x1801473E8,1,support:bool
0x18016E670,default,PromeTabDragOhos,0x18016E640,1,support:bool
0x180133F00,default,PromeTabSetMinWidth,0x180133EE8,1,support:bool
0x1801A1D10,default,Prometheus,0x1801A1CF8,1,value:string
0x180195100,default,PromeTheusHeaderAvatarDisableOpenUserCenter,0x1801950C0,1,support:bool
0x18015A7F0,default,PrometheusIcon,0x18015A7D8,1,support:bool
0x180195A50,default,PrometheusPrivacyPolicyCustomize,0x180195A00,1,support:bool
0x180124B60,default,PromeTheusPrivacyPolicyUseMacEnterprise,0x180124B48,1,support:bool
0x1801A5600,default,PromeUpgradeVIPCommand,0x1801A5588,1,filter:bool
0x18012DEB0,default,PromeUseSpecialTitle,0x18012DE78,1,support:bool
0x1801C0380,default,PromeWorkArea,0x1801C02C0,1,relativeUrl:string
0x18018D840,default,ProofreadVisibleByPrivilege,0x18018D810,1,support:bool
0x1801753E0,default,ProtectEyeModeStatusBar,0x1801753C8,1,filter:bool
0x1801CA8A0,default,ProtectEyesDarkMode,0x1801CA828,1,support:bool
0x1801AC050,default,ProvideLaunchCommand,0x1801ABFF8,1,support:bool
0x180164ED0,default,ProxyConnectivityDetection,0x180164E00,2,api:string;host:string
0x1801BE750,default,ProxyFloatbarPDFAIGCTranslate,0x1801BE720,1,filter:bool
0x180133880,default,ProxyInfoCustom,0x180133808,2,address:string;support:bool
0x180121C78,default,PublicNetSSL,0x180121C60,1,enable:bool
0x1801545B0,default,PurchaseErrorCode,0x180154560,1,support:bool
0x1801646A0,default,PurchaseGetOrderStatusFailed,0x180164668,1,support:bool
0x180134CC0,default,PurchaseLicense,0x180134C40,1,url:string
0x18019E038,default,PushLogPath,0x18019E020,1,value:string
0x18014E0E0,default,QAT_PDFZZ_PDFToWord_wps,0x18014E0A0,1,filter:bool
0x1801550F0,default,QingBanGongLaunchFailTip,0x180155098,1,support:bool
0x1801B73C0,default,QingCloudSpaceMgrPopup,0x1801B7388,1,support:bool
0x1801534A8,default,QingDesignatedLimitBubble,0x180153490,1,support:bool
0x1801CF010,default,QingEnterpriseUserRightsDlg,0x1801CEFD0,1,support:bool
0x1801BC380,default,QingInitEnterpriseTrayMenu,0x1801BC330,1,support:bool
0x180144300,default,QingIPCAutoLogin,0x180144278,1,support:bool
0x18015B510,default,QingJSUseqingpc,0x18015B4D8,1,support:bool
0x180155FE0,default,QingnseCheckIsCompanyVip,0x180155F30,1,support:bool
0x180134CE0,default,QingNseVersionSettings,0x180134C88,1,support:bool
0x18013AA00,default,QingPreviewMode,0x18013A9B0,1,support:bool
0x18013FE30,default,QingRoamingStoreKS3,0x18013FE18,1,support:bool
0x18014D508,default,QingRootPath,0x18014D4D8,1,csidl:string
0x1801ABE60,default,QingShowWpsBoxSettingsCmd,0x1801ABDF8,1,cmds:string
0x18016E880,default,QingSNAuthExpiredRemindTip,0x18016E868,1,support:bool
0x1801A3760,default,QingSynCenterAutoUpdate,0x1801A3728,1,support:bool
0x180147140,default,QingThriftIpc,0x180147110,1,support:bool
0x180186428,default,QingTransmissionDetailsAction,0x180186410,1,support:bool
0x1801BE600,default,QingUploadButtonFixedWidth,0x1801BE5C8,1,support:bool
0x18016F610,default,QuarkSelectedTextMenuFilter,0x18016F5C0,1,support:bool
0x18014EDE8,default,QuerryAuthExpired,0x18014EDD0,1,support:bool
0x18019B990,default,QueryAssocStateFromRoot,0x18019B978,1,support:bool
0x1801A8150,default,QuickHelpBarWidgetSeparator,0x1801A80D0,1,support:bool
0x1801B1608,default,QuickPartsInsertGalleryVml,0x1801B15F0,1,filter:bool
0x180178A10,default,QuickPartsInsertGalleryVmlRibbonScale,0x1801789F8,1,filter:bool
0x1801B8310,default,RatingGuide,0x1801B80B0,1,support:bool
0x180171380,default,RbFileAssociation,0x180171340,1,filter:bool
0x180150E78,default,RbFileMenuAccountEncryptionHover,0x180150E60,1,filter:bool
0x180187F00,default,RbFileMenuNewOfficialDocument,0x180187EE8,1,filter:bool
0x1801C9BE0,default,RbFileMenuShareMenuList,0x1801C9BB0,1,filter:bool
0x18012D930,default,RBOfficialToolIntegrationEntry,0x18012D918,1,support:bool
0x18019C370,default,ReadOnlyPreviewMode,0x18019C338,1,support:bool
0x1801A95C8,default,recent_optimize_enable,0x1801A95B0,1,support:bool
0x180146320,default,recent_optimize_local_record,0x1801462E8,1,support:bool
0x18016F9E0,default,RecentFileDeleteBtn,0x18016F970,1,support:bool
0x1801B8330,default,RecentFileEx,0x1801B80D0,5,common:string;et:string;pdf:string;wpp:string;wps:string
0x1801C99D0,default,RecentFileRoamingMenu,0x1801C9978,1,support:bool
0x180161858,default,RecentFileSortAllRegExp,0x180161840,1,support:bool
0x1801C8590,default,RecentFileSplitSysUser,0x1801C8558,1,support:bool
0x18014DF10,default,RecentOptimize,0x18014DEE0,1,support:bool
0x1801968B0,default,RecentRecordHide,0x180196820,1,support:bool
0x180132640,default,RecommandScreenSaver,0x180132608,1,value:int
0x180181AA0,default,RecommendServer,0x1801819B0,3,path:string;port:string;url:string
0x180185340,default,RecommendShare2019LogoIcon,0x1801852C0,1,icon:string
0x1801A0CC8,default,RecommendShare2019WindowIcon,0x1801A0C88,1,icon:string
0x180133240,default,RecommendTag,0x1801331E8,1,support:bool
0x18017AAD0,default,recoverFixedTabsAbility,0x18017AA78,1,support:bool
0x1801C6BC0,default,recoverLoationUseElidedText,0x1801C6B80,1,support:bool
0x180133EA0,default,RecoverSuffixWhenCancelProtection,0x180133E88,1,support:bool
0x18012ED50,default,ReferencesMailMerge,0x18012ED18,1,filter:bool
0x180193060,default,RegAppdataReplaceWinApi,0x180193020,1,support:bool
0x180143BF8,default,RegDriveShellextInHkcu,0x180143BE0,1,support:bool
0x18018BBE8,default,RegionID,0x18018BBD0,1,value:string
